鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學二十街６６號,16.14,都市：其他:第三種商業區,,,1100911,土地1建物1車位1,一層，夾層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1050819,163.24,0,0,0,無,有,12000000,72819,坡道平面,20.42,1600000,,RPSPMLPKJIGGFEE08DA,80.23,12.89,0.0,,
橋頭區,房地(土地+建物)+車位,高雄市橋頭區新東一街１７５號五樓之５,25.17,都市：其他:第五種住宅區,,,1100904,土地1建物1車位1,五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090317,193.24,4,2,2,有,有,10950000,53374,坡道平面,20.87,1750000,,RPROMLLKJIGGFFE57DA,93.83,19.39,0.0,,
橋頭區,房地(土地+建物)+車位,高雄市橋頭區新東一街１７３號三樓之２,13.83,都市：其他:第五種住宅區,,,1101005,土地1建物1車位1,三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090317,117.32,2,2,1,有,有,6250000,46656,坡道平面,20.87,1750000,,RPSOMLLKJIGGFFE67DA,51.68,11.74,0.0,,
橋頭區,房地(土地+建物)+車位,高雄市橋頭區新東一街１５９號九樓之６,20.02,都市：其他:第五種住宅區,,,1100912,土地1建物1車位1,九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090721,163.95999999999998,3,2,2,有,有,9780000,56119,坡道平面,20.87,1750000,,RPTOMLLKJIGGFFE77DA,74.53,18.29,0.0,,
橋頭區,房地(土地+建物)+車位,高雄市橋頭區新東一街１５９號三樓之１,19.19,都市：其他:第五種住宅區,,,1100908,土地1建物1車位1,三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090721,160.89,3,2,2,有,有,8500000,49414,坡道平面,19.23,1500000,,RPUOMLLKJIGGFFE87DA,71.31,20.65,0.0,,
橋頭區,房地(土地+建物)+車位,高雄市橋頭區新東一街１５９號十三樓之３,20.02,都市：其他:第五種住宅區,,,1100912,土地1建物1車位1,十三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090721,157.4,3,2,2,有,有,9620000,58406,坡道平面,19.23,1550000,,RPVOMLLKJIGGFFE97DA,74.48,15.22,0.0,,
橋頭區,房地(土地+建物)+車位,高雄市橋頭區新東一街１５９號三樓之３,20.02,都市：其他:第五種住宅區,,,1100917,土地1建物1車位1,三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090721,157.4,3,2,2,有,有,8800000,51748,坡道平面,19.23,1650000,,RPWOMLLKJIGGFFE08DA,74.48,15.22,0.0,,
橋頭區,房地(土地+建物)+車位,高雄市橋頭區新東一街１５１號十四樓之５,18.98,都市：其他:第五種住宅區,,,1100929,土地1建物1車位1,十四層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090721,152.5,3,2,2,有,有,10150000,63780,坡道平面,19.23,1650000,,RPTPMLLKJIGGFFE87DA,70.74,15.87,0.0,,
橋頭區,房地(土地+建物)+車位,高雄市橋頭區新東一街１５９號九樓之１,19.19,都市：其他:第五種住宅區,,,1100821,土地1建物1車位1,九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090721,160.89,3,2,2,有,有,8800000,51532,坡道平面,19.23,1500000,,RPUPMLLKJIGGFFE97DA,71.31,20.65,0.0,,
橋頭區,房地(土地+建物)+車位,高雄市橋頭區新東一街１７３號十四樓之６,13.1,都市：其他:第五種住宅區,,,1100911,土地1建物1車位1,十四層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090317,112.49000000000001,2,2,1,有,有,7000000,57848,坡道平面,20.87,1700000,,RPUPMLMKJIGGFFE08DA,48.71,11.74,0.0,,
鳳山區,建物,高雄市鳳山區福誠五街７０號十三樓,0.0,,,,1100910,土地0建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1091103,190.2,3,2,2,有,有,11760000,60226,坡道平面,18.18,1400000,地上權房屋；,RPWNMLLLIIGGFGE08DA,90.51,19.39,0.0,,
鳳山區,建物,高雄市鳳山區福誠五街７８號三樓,0.0,,,,1100826,土地0建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1091103,151.91,3,2,2,有,有,7570000,48381,坡道平面,18.18,1100000,地上權房屋；,RPUNMLMLIIGGFGE97DA,70.74,14.23,0.0,,
鳳山區,建物,高雄市鳳山區福誠五街８０號九樓,0.0,,,,1100829,土地0建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1091103,151.91,3,2,2,有,有,8600000,54588,坡道平面,18.18,1300000,地上權房屋；,RPROMLMLIIGGFGE77DA,70.74,14.23,0.0,,
鳳山區,建物,高雄市鳳山區福誠五街８８號三樓,0.0,,,,1100826,土地0建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1091103,151.91,3,2,2,有,有,7620000,48381,坡道平面,18.18,1150000,地上權房屋；,RPSNMLMLIIGGFGE77DA,70.74,14.23,0.0,,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區永安街１１７之２號九樓,18.06,都市：其他:第三之一種住宅區,,,1101005,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,0941002,107.75,3,1,1,有,有,6800000,63109,坡道平面,23.5,0,含傢俱設備費；,RPWNMLQLIIGGFGE58DA,55.38,4.86,0.0,,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北賢街４５號四樓,22.99,都市：其他:第二之二種住宅區,,,1101011,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1080827,134.42,3,2,2,有,有,7900000,58771,坡道平面,20.22,0,含傢俱設備費；,RPWNMLMKIIGGFGE08DA,62.43,13.67,0.0,有,0353
鳳山區,房地(土地+建物)+車位,高雄市鳳山區文仁街９３號四樓,13.28,都市：其他:第三之一種住宅區,,,1101012,土地2建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830923,140.84,4,2,2,有,有,6850000,48637,坡道機械,0.0,0,,RPUNMLTJJIGGFGE58DA,101.41,14.32,0.0,,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區過雄街５５巷５３號四樓,15.99,都市：其他:第三之一種住宅區,,,1101027,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820609,132.02,3,2,2,有,有,5000000,37873,坡道平面,0.0,0,含裝潢費；含傢俱設備費；,RPWNMLMKJIGGFGE18DA,82.04,9.05,0.0,有,0357
大社區,房地(土地+建物),高雄市大社區自由路２１５號八樓,14.46,都市：其他:住宅區(住二),,,1101017,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060218,79.13,2,1,1,有,有,5000000,63187,,0.0,0,,RPWPMLMKJIGGFIE58DA,49.41,4.0,0.0,,
林園區,房地(土地+建物)+車位,高雄市林園區王公路１００巷１４弄２０號十樓,10.93,都市：其他:道路用地,,,1101017,土地3建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840501,100.27000000000001,3,2,2,有,有,2660000,26528,升降機械,0.0,0,,RPQNMLQJJIGGFLE38DA,63.65,10.91,0.0,,
楠梓區,房地(土地+建物)+車位,高雄市楠梓區旗楠路１２６巷１１５號八樓,15.06,都市：其他:第三種商業區,,,1101025,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850205,143.07999999999998,3,2,2,有,有,5000000,34945,坡道平面,26.25,0,,RPWOMLPKJIGGFEE48EA,77.23,8.71,0.0,,
鳥松區,房地(土地+建物),高雄市鳥松區松埔北巷４之１４６號五樓之１,18.59,,鄉村區,乙種建築用地,1101007,土地2建物1車位0,五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840915,87.86,2,2,2,有,有,3200000,36422,,0.0,0,,RPPPMLKKJIGGFIE77EA,60.96,8.88,0.0,,
大社區,房地(土地+建物)+車位,高雄市大社區學府路２２５巷５弄４０號四樓,74.49,,山坡地保育區,丙種建築用地,1101012,土地1建物1車位2,四層，五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851008,208.23000000000002,3,2,2,有,有,6500000,31215,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQOMLPKJIGGFIE28EA,103.39,13.29,0.0,有,0377
楠梓區,房地(土地+建物)+車位,高雄市楠梓區東寧路１３９號十樓之２,20.82,都市：其他:第四種商業區,,,1100927,土地1建物1車位1,十層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1040319,262.95,3,2,2,有,有,18380000,69899,坡道平面,24.84,0,,RPUNMLQKJIGGFEE28EA,140.56,18.04,0.0,,
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學十七街２９２號十二樓,10.19,都市：其他:第四種住宅區,,,1101108,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1030714,60.69,3,3,2,有,有,3500000,57670,坡道機械,15.0,0,,RPPPMLQKJIGGFEE97EA,33.73,3.45,0.0,有,0383
左營區,房地(土地+建物)+車位,高雄市左營區明誠二路４３３號十一、十二樓,37.14,都市：其他:第四種住宅區,,,1101010,土地1建物1車位1,十一層，十二層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0801130,244.53,5,3,3,有,有,13000000,53163,坡道平面,0.0,1500000,其他增建；,RPQPMLQKJIGGFEE08EA,151.41,10.99,0.0,,
三民區,房地(土地+建物),高雄市三民區同盟三路２７２號二十一樓之２,11.63,都市：其他:第四種住宅區,,,1101006,土地1建物1車位0,二十一層，電梯樓梯間,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830728,161.28000000000003,4,2,2,有,有,8800000,54563,,0.0,0,其他增建；,RPVOMLQKJIGGFDE38EA,123.59,9.52,0.0,,
前鎮區,房地(土地+建物),高雄市前鎮區鄭和南路４２２號六樓之２,9.68,都市：其他:第四種商業區,,,1101004,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950317,121.28999999999999,3,2,2,有,有,9180000,75686,,0.0,0,,RPWNMLPKJIGGFCE18EA,73.61,9.64,0.0,有,0385
前鎮區,房地(土地+建物)+車位,高雄市前鎮區英明路５巷１９號八樓,29.37,都市：其他:第四種住宅區,,,1101010,土地1建物1車位2,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020918,233.48000000000002,3,2,2,有,有,17500000,78451,坡道平面,56.3,3600000,,RPUOMLQKJIGGFCE18EA,100.92,12.7,0.0,,
仁武區,房地(土地+建物),高雄市仁武區京吉五路３７５號四樓之１,9.26,都市：其他:社區中心商業區,,,1101008,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1061101,111.26,2,2,1,有,有,6800000,61118,,0.0,0,三等親買賣含傢俱設備費；親友、員工、共有人或其他特殊關係間之交易；,RPROMLPKJIGGFIE28DA,48.23,24.5,0.0,有,0394
仁武區,房地(土地+建物)+車位,高雄市仁武區京文街１１０號九樓,20.52,都市：其他:第四種住宅區,,,1100926,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1100105,151.59,3,2,2,有,有,10200000,65334,坡道平面,21.49,1700000,,RPXPMLLJJIGGFIE48DA,68.06,14.33,0.0,,
大社區,房地(土地+建物),高雄市大社區翠屏路８４巷３３號十五樓,6.46,都市：其他:住宅區(住二),,,1101013,土地1建物1車位0,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830128,40.85,1,0,1,有,有,1500000,36720,,0.0,0,含傢俱設備費；,RPWPMLRLIIGGFIE09DA,22.48,4.14,0.0,,
仁武區,房地(土地+建物)+車位,高雄市仁武區京文街９８號五樓,22.09,都市：其他:第四種住宅區,,,1100925,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1100105,160.36,3,2,2,有,有,9900000,59048,坡道平面,21.49,1700000,,RPOOMLOKIIGGFIE77DA,67.69,20.17,0.0,,
鳥松區,房地(土地+建物)+車位,高雄市鳥松區忠誠路１９０號二樓,14.18,都市：其他:遊樂商業中心,,,1100109,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1100819,118.91999999999999,2,2,1,有,有,7250000,62927,坡道平面,31.2,1730000,預售屋、或土地及建物分件登記案件；,RPSPMLMLRHGGFIE98DA,48.62,7.07,0.0,,
鳳山區,房地(土地+建物),高雄市鳳山區立德街１５８號五樓,7.14,都市：其他:第二之五種商業區,,,1100911,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001101,82.18,2,2,1,有,有,5200000,63276,,0.0,0,,RPXOMLPKJIGGFGE68DA,50.31,3.84,0.0,,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區海洋一路７１巷８號四樓,17.41,都市：其他:第三之一種住宅區,,,1101020,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830923,140.33,4,2,2,有,有,6800000,48457,坡道平面,0.0,0,,RPVOMLMKJIGGFGE18DA,67.56,40.53,0.0,,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北昌五街２７號八樓,21.95,都市：其他:第二之二種住宅區,,,1100923,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1050810,125.94,3,2,2,有,有,8000000,63522,坡道平面,24.55,0,,RPTNMLMKJIGGFGE87DA,58.61,9.36,0.0,有,0397
鳳山區,房地(土地+建物)+車位,高雄市鳳山區五甲三路２９５巷１７號十一樓,46.98,都市：其他:第三之一種住宅區,,,1101003,土地1建物1車位2,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1060303,373.0,3,2,2,有,有,22500000,77206,坡道平面,133.38,4000000,,RPOOMLPKJIGGFGE77DA,131.25,22.14,0.0,,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區和德街１８９號十六樓,13.31,都市：其他:第三之一種住宅區,,,1101013,土地2建物1車位1,十六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1091210,107.87,2,1,1,有,有,6800000,63039,坡道平面,25.31,0,,RPPOMLPKJIGGFGE87DA,40.19,13.55,0.0,有,0399
鳳山區,房地(土地+建物)+車位,高雄市鳳山區和德街１５７號三樓,13.31,都市：其他:第三之一種住宅區,,,1101003,土地2建物1車位1,三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1091210,107.87,2,1,1,有,有,6370000,59053,坡道平面,25.32,0,,RPPNMLTJJIGGFGE08DA,40.19,13.55,0.0,有,0400
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北昌五街３６號十三樓,24.61,都市：其他:第二之二種住宅區,,,1101015,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1020626,143.16,3,2,2,有,有,8320000,58117,坡道平面,27.25,0,,RPQQMLQLIIGGFGE28DA,67.18,10.51,0.0,有,0403
鳳山區,房地(土地+建物)+車位,高雄市鳳山區文福街５６號十樓,17.84,都市：其他:第三之一種住宅區,,,1100830,土地2建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990110,131.34,3,2,2,有,有,9000000,68524,坡道平面,19.99,0,,RPQPMLSLIIGGFGE38DA,65.58,6.54,0.0,,
橋頭區,房地(土地+建物)+車位,高雄市橋頭區新東一街１５９號十八樓之３,20.02,都市：其他:第五種住宅區,,,1101009,土地1建物1車位1,十八層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090721,159.04000000000002,3,2,2,有,有,10880000,66078,坡道平面,20.87,1750000,,RPVPMLLKJIGGFFE08DA,74.48,15.22,0.0,,
岡山區,房地(土地+建物),高雄市岡山區嘉新東路６９號十一樓之５,6.61,都市：其他:住宅區,,,1101010,土地1建物1車位0,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870430,79.34,3,2,2,有,有,3600000,45374,,0.0,0,,RPSNMLQKJIGGFFE08DA,49.59,7.32,0.0,,
橋頭區,房地(土地+建物)+車位,高雄市橋頭區新東一街１５９號十七樓之１,19.19,都市：其他:第五種住宅區,,,1100926,土地1建物1車位1,十七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090721,162.52999999999997,3,2,2,有,有,10480000,61626,坡道平面,20.87,1750000,,RPQNMLQJJIGGFFE77DA,71.31,20.65,0.0,,
岡山區,房地(土地+建物)+車位,高雄市岡山區岡山路１０３號十一樓之２,36.63,都市：其他:住宅區,,,1101017,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950512,185.39,3,2,2,有,有,8500000,45849,坡道平面,0.0,0,,RPPOMLLJJIGGFFE27DA,102.99,13.49,0.0,,
岡山區,房地(土地+建物),高雄市岡山區竹圍東街１５２巷２４號七樓,29.29,都市：其他:住宅區,,,1100929,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831230,153.76,4,2,2,有,有,5880000,38241,,0.0,0,,RPROMLLJJIGGFFE47DA,109.9,14.1,0.0,,
橋頭區,房地(土地+建物)+車位,高雄市橋頭區新東一街１５９號五樓之３,20.02,都市：其他:第五種住宅區,,,1100917,土地1建物1車位1,五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090721,159.04000000000002,3,2,2,有,有,9050000,53557,坡道平面,20.87,1650000,,RPXOMLLKJIGGFFE18DA,74.48,15.22,0.0,,
橋頭區,房地(土地+建物)+車位,高雄市橋頭區新東一街１５９號九樓之５,18.26,都市：其他:第五種住宅區,,,1100917,土地1建物1車位1,九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090721,147.66,3,2,2,有,有,8730000,55052,坡道平面,20.87,1750000,,RPOPMLLKJIGGFFE37DA,68.1,14.26,0.0,,
橋頭區,房地(土地+建物)+車位,高雄市橋頭區新東一街１５１號十樓之１,25.17,都市：其他:第五種住宅區,,,1100919,土地1建物1車位2,十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090721,217.85,4,2,2,有,有,12700000,52808,坡道平面,41.74,3400000,,RPPPMLLKJIGGFFE47DA,93.83,20.41,0.0,,
橋頭區,房地(土地+建物)+車位,高雄市橋頭區新東一街１５９號三樓之２,19.71,都市：其他:第五種住宅區,,,1100925,土地1建物1車位1,三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090721,167.61,3,2,2,有,有,9580000,53360,坡道平面,20.87,1750000,,RPQPMLLKJIGGFFE57DA,73.48,21.75,0.0,,
橋頭區,房地(土地+建物)+車位,高雄市橋頭區新東一街１５１號六樓之１,25.17,都市：其他:第五種住宅區,,,1100927,土地1建物1車位1,六層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090721,196.97,4,2,2,有,有,11080000,52981,坡道平面,20.87,1750000,,RPRPMLLKJIGGFFE67DA,93.83,20.41,0.0,,
